so_bao_danh,ma_tinh,diem_toan,diem_van,diem_anh
06003879,06,9.25,6.25,4.5
14003880,14,7.75,6.5,5.25
26003881,26,8.0,6.0,8.25
57003882,57,3.5,5.75,5.0
24003883,24,4.75,6.75,6.0
13003884,13,7.75,7.25,3.75
32003885,32,2.25,8.5,5.5
39003886,39,5.0,7.5,5.25
44003887,44,6.75,8.5,4.0
02003888,02,6.25,6.25,4.25
14003889,14,9.25,7.0,4.25
03003890,03,7.25,6.75,8.0
52003891,52,7.75,4.75,2.25
45003892,45,7.0,5.75,6.75
57003893,57,8.0,7.25,4.75
40003894,40,7.5,5.25,5.75
24003895,24,5.0,5.5,6.5
59003896,59,9.5,7.75,3.5
59003897,59,8.5,6.75,4.75
31003898,31,6.0,5.5,6.25
11003899,11,5.75,5.25,6.0
45003900,45,6.5,8.5,6.25
59003901,59,2.5,7.25,5.25
60003902,60,6.25,6.5,6.25
49003903,49,10.0,5.5,5.25
50003904,50,7.25,6.5,3.75
06003905,06,6.5,4.75,8.25
42003906,42,8.5,4.25,3.25
28003907,28,9.75,6.25,6.75
46003908,46,8.0,6.25,6.5
20003909,20,6.5,8.25,6.25
28003910,28,7.5,5.0,4.75
36003911,36,4.5,5.5,3.75
31003912,31,4.25,6.75,4.25
56003913,56,7.5,5.75,4.25
30003914,30,5.0,7.25,6.25
23003915,23,6.5,7.0,4.5
37003916,37,3.5,6.75,5.25
10003917,10,7.0,7.0,9.0
49003918,49,7.25,7.5,6.25
48003919,48,7.75,7.75,5.75
25003920,25,6.5,9.75,4.5
10003921,10,4.0,6.75,8.0
46003922,46,4.75,5.5,2.75
03003923,03,4.75,9.75,4.25
52003924,52,8.5,6.5,3.25
58003925,58,6.75,6.75,6.25
10003926,10,6.75,7.0,3.75
09003927,09,5.5,6.25,7.75
18003928,18,5.25,5.5,5.0
63003929,63,8.25,6.75,8.5
56003930,56,6.25,6.75,6.5
56003931,56,10.0,7.5,4.5
21003932,21,6.5,6.75,8.0
41003933,41,6.5,7.0,2.75
14003934,14,8.25,8.75,6.75
54003935,54,5.5,8.0,5.5
35003936,35,6.75,7.25,4.25
52003937,52,5.0,5.75,7.5
09003938,09,1.75,5.25,4.5
58003939,58,7.5,6.25,8.75
23003940,23,8.75,6.0,6.25
35003941,35,5.5,7.25,5.25
57003942,57,5.75,6.5,6.25
18003943,18,5.75,7.75,9.75
21003944,21,8.25,7.75,6.5
06003945,06,5.75,7.0,4.75
20003946,20,6.5,7.0,4.75
11003947,11,8.75,4.75,3.25
43003948,43,7.0,7.5,5.5
04003949,04,5.5,5.0,3.25
21003950,21,5.75,8.75,4.75
05003951,05,6.75,7.75,7.25
10003952,10,6.5,8.75,8.5
22003953,22,7.75,6.5,4.5
18003954,18,6.0,7.0,5.25
06003955,06,5.75,8.5,6.25
26003956,26,5.75,7.75,6.0
03003957,03,7.0,6.0,6.75
17003958,17,5.75,6.75,9.25
14003959,14,6.0,9.75,5.5
25003960,25,4.0,7.75,6.75
62003961,62,4.0,6.75,2.75
33003962,33,8.5,6.0,10.0
05003963,05,5.0,8.5,6.25
02003964,02,8.25,5.0,4.25
27003965,27,6.25,5.5,4.25
34003966,34,8.75,7.5,4.25
15003967,15,3.5,5.5,5.75
07003968,07,6.5,6.0,2.0
13003969,13,6.75,9.0,4.75
57003970,57,5.0,6.25,9.75
45003971,45,7.5,5.75,9.0
62003972,62,6.0,9.0,4.5
43003973,43,4.25,7.75,2.75
42003974,42,4.25,7.0,3.75
24003975,24,6.25,7.25,6.0
09003976,09,9.0,5.25,4.25
43003977,43,5.25,5.25,2.75
19003978,19,4.5,6.75,2.75
54003979,54,6.5,7.25,3.5
53003980,53,5.25,6.75,6.0
41003981,41,3.5,6.75,3.25
38003982,38,6.25,7.25,4.25
08003983,08,5.5,6.5,5.5
07003984,07,5.0,6.75,3.75
18003985,18,6.5,5.25,4.75
40003986,40,6.0,7.25,6.0
22003987,22,8.75,6.5,6.25
28003988,28,7.25,6.25,6.5
19003989,19,4.5,6.75,6.25
29003990,29,6.5,7.25,4.25
08003991,08,7.75,7.75,4.5
16003992,16,5.5,6.25,0.0
54003993,54,4.25,6.5,3.5
19003994,19,6.0,5.75,1.0
21003995,21,6.0,6.5,5.75
32003996,32,5.75,5.25,4.75
41003997,41,7.75,7.0,5.25
12003998,12,7.0,9.0,5.5
12003999,12,8.5,7.5,7.5
34004000,34,4.75,6.75,7.75
53004001,53,5.75,6.25,5.25
22004002,22,4.5,6.25,4.5
25004003,25,8.0,5.0,1.75
07004004,07,6.75,5.25,7.5
09004005,09,6.0,8.5,4.5
15004006,15,4.75,7.0,2.75
54004007,54,6.5,5.0,7.75
05004008,05,8.75,4.75,6.25
55004009,55,8.0,4.5,6.75
01004010,01,6.0,6.5,7.0
36004011,36,9.5,7.25,4.25
41004012,41,7.75,4.75,4.75
40004013,40,3.75,5.75,5.75
32004014,32,7.75,7.75,6.75
56004015,56,7.25,8.0,6.5
28004016,28,5.5,5.5,8.0
54004017,54,6.0,7.5,8.0
45004018,45,8.0,5.75,4.75
41004019,41,7.25,7.5,4.75
17004020,17,7.5,6.5,4.5
50004021,50,5.75,7.75,3.0
33004022,33,5.5,7.5,4.75
51004023,51,5.75,6.25,2.75
34004024,34,9.0,7.5,3.25
42004025,42,7.25,6.0,8.5
14004026,14,4.0,6.75,3.75
19004027,19,5.5,7.0,3.0
38004028,38,6.75,7.75,2.0
30004029,30,5.0,7.0,7.5
29004030,29,6.5,9.0,4.75
06004031,06,9.5,7.75,3.0
26004032,26,6.0,7.0,6.5
12004033,12,5.0,7.0,6.75
07004034,07,7.25,6.0,2.0
50004035,50,2.75,7.0,3.5
39004036,39,7.5,7.5,5.0
05004037,05,9.0,7.25,6.75
17004038,17,6.5,8.5,3.5
17004039,17,6.25,5.5,5.0
38004040,38,5.75,5.5,2.25
10004041,10,8.0,7.75,7.5
26004042,26,3.5,7.5,3.75
12004043,12,5.75,6.25,6.5
31004044,31,8.25,8.0,10.0
31004045,31,4.5,6.75,4.0
62004046,62,8.25,6.5,3.5
59004047,59,5.75,9.0,2.5
27004048,27,7.75,6.5,9.25
56004049,56,7.0,9.0,6.25
03004050,03,6.5,6.0,3.5
33004051,33,4.25,7.5,4.5
19004052,19,6.25,5.75,5.75
42004053,42,6.75,7.0,4.75
47004054,47,6.5,7.0,7.0
15004055,15,9.0,4.75,2.75
29004056,29,5.5,7.0,5.0
59004057,59,8.25,5.0,7.25
62004058,62,6.75,6.75,9.0
56004059,56,7.0,6.75,8.25
30004060,30,8.75,8.5,3.5
28004061,28,9.0,6.25,7.75
13004062,13,5.5,7.5,4.0
03004063,03,6.25,8.25,6.5
18004064,18,8.0,7.75,4.5
63004065,63,8.25,6.25,3.25
22004066,22,6.0,5.0,4.0
63004067,63,4.25,6.25,2.5
43004068,43,4.25,5.0,1.25
38004069,38,7.75,7.5,8.25
42004070,42,6.5,7.75,6.5
37004071,37,3.5,9.25,8.5
16004072,16,5.25,4.75,5.0
43004073,43,7.5,8.5,5.0
20004074,20,7.0,6.0,6.75
50004075,50,7.75,7.25,3.5
25004076,25,7.75,6.75,5.75
19004077,19,8.5,7.0,3.0
57004078,57,7.5,7.5,4.0
16004079,16,5.5,8.0,3.0
55004080,55,3.75,5.75,7.0
20004081,20,2.5,8.5,7.0
22004082,22,4.25,6.75,5.0
14004083,14,7.0,6.5,4.25
33004084,33,8.75,8.0,5.75
51004085,51,5.25,6.25,4.5
60004086,60,5.5,7.25,7.25
46004087,46,6.25,5.5,6.0
43004088,43,6.0,2.5,4.5
34004089,34,8.5,5.75,7.25
09004090,09,7.5,7.5,4.25
42004091,42,6.0,6.75,6.5
60004092,60,6.0,8.25,2.25
50004093,50,8.5,7.5,2.5
25004094,25,5.0,7.25,5.5
06004095,06,5.5,7.0,6.75
17004096,17,5.5,8.25,7.0
09004097,09,5.0,7.0,10.0
24004098,24,7.0,7.0,3.5
28004099,28,4.75,7.25,6.25
20004100,20,4.5,9.5,5.0
33004101,33,8.25,6.5,3.75
60004102,60,5.0,5.5,8.5
46004103,46,5.0,8.25,6.25
27004104,27,4.5,6.5,4.25
17004105,17,5.5,6.25,3.0
08004106,08,5.5,6.0,6.0
02004107,02,5.75,5.75,4.5
42004108,42,4.75,6.0,2.75
01004109,01,8.5,7.0,5.75
35004110,35,4.5,4.5,2.75
08004111,08,7.75,6.75,4.75
05004112,05,8.5,7.75,5.25
57004113,57,5.75,7.25,9.5
19004114,19,9.25,8.25,6.0
22004115,22,8.0,6.5,7.25
48004116,48,6.25,8.0,5.0
45004117,45,7.5,8.5,5.75
24004118,24,6.25,6.5,8.5
04004119,04,4.25,8.25,6.0
35004120,35,6.0,7.25,6.0
56004121,56,6.25,7.25,5.5
41004122,41,5.5,5.75,5.0
44004123,44,8.0,7.5,5.5
48004124,48,6.0,7.75,6.25
40004125,40,6.0,6.25,8.25
14004126,14,6.75,4.75,5.75
61004127,61,6.25,5.75,7.25
43004128,43,10.0,5.75,1.25
41004129,41,7.75,7.5,5.75
47004130,47,8.25,7.5,5.25
22004131,22,3.75,6.75,8.25
14004132,14,7.25,5.0,6.5
49004133,49,3.75,7.0,7.25
14004134,14,4.75,6.25,7.25
57004135,57,4.25,8.0,1.25
06004136,06,6.5,6.5,2.75
59004137,59,2.75,7.75,7.75
39004138,39,7.25,6.0,7.5
62004139,62,7.75,6.25,0.75
17004140,17,6.75,5.0,2.5
46004141,46,7.75,7.5,6.75
27004142,27,5.25,7.5,5.25
40004143,40,7.0,6.0,7.25
20004144,20,8.75,5.75,5.75
23004145,23,6.0,6.75,3.75
49004146,49,5.75,9.0,7.0
17004147,17,7.75,6.25,7.75
38004148,38,9.5,8.75,7.75
43004149,43,4.75,6.25,7.25
09004150,09,9.0,8.25,5.0
39004151,39,7.25,6.5,4.5
43004152,43,9.75,6.25,9.5
30004153,30,5.25,6.75,7.25
39004154,39,7.0,6.75,3.5
29004155,29,5.0,7.0,5.0
02004156,02,5.5,6.75,0.5
24004157,24,5.0,8.5,6.75
52004158,52,5.25,5.75,6.0
25004159,25,8.0,5.75,5.5
05004160,05,7.75,7.5,8.5
05004161,05,2.75,8.0,4.75
17004162,17,5.5,7.25,5.0
09004163,09,3.5,6.0,5.0
07004164,07,5.25,5.0,1.75
22004165,22,7.5,8.75,5.75
11004166,11,8.0,7.5,2.0
13004167,13,5.25,6.5,6.25
35004168,35,5.5,5.5,6.25
25004169,25,5.25,6.25,6.0
32004170,32,6.75,5.25,4.75
58004171,58,5.0,4.75,8.25
31004172,31,7.25,4.75,7.25
36004173,36,4.75,7.75,2.0
14004174,14,8.5,4.75,3.5
08004175,08,3.5,6.0,3.5
43004176,43,6.75,7.25,5.75
41004177,41,6.5,8.0,3.0
30004178,30,5.5,8.0,9.25
47004179,47,4.75,8.0,3.5
31004180,31,7.5,7.25,5.75
59004181,59,6.0,8.5,6.5
03004182,03,10.0,5.0,4.5
40004183,40,8.25,8.5,7.75
21004184,21,2.75,7.25,4.0
44004185,44,6.75,6.25,3.5
34004186,34,4.5,5.75,8.0
07004187,07,4.75,6.25,7.75
44004188,44,10.0,7.25,4.75
43004189,43,6.0,6.75,6.25
19004190,19,5.75,6.25,9.75
49004191,49,6.75,8.5,5.75
07004192,07,6.5,5.5,7.25
61004193,61,5.25,6.0,5.5
19004194,19,7.75,6.25,5.75
43004195,43,4.0,6.75,6.75
44004196,44,8.0,6.5,7.75
60004197,60,4.75,9.0,2.75
60004198,60,5.25,10.0,6.5
27004199,27,8.25,7.75,5.75
21004200,21,7.25,6.5,4.25
45004201,45,8.25,6.75,5.25
58004202,58,10.0,8.25,8.0
36004203,36,5.0,6.25,9.0
60004204,60,6.25,8.0,4.25
22004205,22,3.75,5.5,3.25
16004206,16,6.0,7.75,3.75
31004207,31,3.0,8.0,5.0
13004208,13,6.75,6.0,6.5
33004209,33,8.75,6.25,3.75
03004210,03,7.25,5.75,4.75
32004211,32,6.0,6.0,4.5
27004212,27,10.0,8.75,2.25
60004213,60,6.0,8.25,6.25
43004214,43,4.0,7.0,3.0
62004215,62,8.75,7.0,4.25
21004216,21,5.5,7.25,6.5
55004217,55,6.5,7.25,7.5
63004218,63,5.0,7.25,7.75
20004219,20,5.75,4.0,2.75
37004220,37,6.0,5.75,2.5
59004221,59,5.25,6.75,2.5
62004222,62,5.25,5.75,7.5
48004223,48,5.0,7.0,5.25
25004224,25,5.5,7.75,3.5
12004225,12,7.5,8.5,5.75
33004226,33,7.0,6.25,9.5
02004227,02,9.25,5.0,5.0
24004228,24,8.0,8.5,3.0
17004229,17,9.25,4.25,7.5
51004230,51,5.5,4.5,5.75
34004231,34,5.25,6.75,5.75
54004232,54,8.5,5.75,4.0
53004233,53,7.75,6.5,8.0
39004234,39,5.0,5.25,5.25
19004235,19,7.25,7.25,4.5
24004236,24,8.75,7.75,8.75
58004237,58,4.75,7.0,6.25
44004238,44,7.0,6.5,7.0
57004239,57,5.25,7.5,4.0
62004240,62,5.0,5.5,5.5
57004241,57,8.25,7.0,4.75
30004242,30,7.5,5.25,5.5
20004243,20,8.5,7.0,6.25
53004244,53,6.25,6.0,4.75
48004245,48,6.75,7.0,6.5
31004246,31,5.25,7.0,7.0
12004247,12,6.5,6.5,5.0
18004248,18,6.75,5.75,4.25
50004249,50,9.75,7.25,4.0
20004250,20,4.25,7.75,2.75
17004251,17,5.0,5.5,1.5
12004252,12,6.75,8.25,4.25
22004253,22,7.25,6.0,6.0
45004254,45,4.0,7.75,2.75
30004255,30,5.0,5.75,4.0
08004256,08,5.5,6.75,7.75
55004257,55,5.75,8.25,6.75
57004258,57,4.0,6.75,3.0
42004259,42,6.75,6.75,6.5
19004260,19,6.25,7.0,7.0
49004261,49,7.5,9.0,6.5
59004262,59,4.75,7.75,3.75
07004263,07,7.5,8.5,7.0
50004264,50,10.0,4.25,7.25
57004265,57,5.75,4.5,8.25
31004266,31,6.0,7.5,7.0
11004267,11,6.25,6.5,9.25
01004268,01,7.5,7.25,4.25
26004269,26,6.5,6.75,3.25
14004270,14,7.5,6.5,6.25
44004271,44,4.5,5.0,7.0
57004272,57,3.75,9.0,8.25
09004273,09,7.0,8.0,4.75
50004274,50,5.5,7.5,6.5
33004275,33,6.5,6.75,5.75
48004276,48,6.75,5.5,6.5
19004277,19,4.5,7.5,5.0
22004278,22,6.5,6.5,5.25
25004279,25,8.0,8.5,4.25
59004280,59,4.25,8.5,4.75
49004281,49,5.25,8.25,7.5
53004282,53,6.0,5.75,7.25
25004283,25,7.0,5.25,4.5
15004284,15,7.0,9.25,6.25
47004285,47,6.5,7.0,6.75
35004286,35,7.0,6.25,3.75
21004287,21,4.0,7.5,2.75
46004288,46,5.25,4.5,7.0
26004289,26,7.25,9.5,6.25
06004290,06,9.25,7.75,4.5
59004291,59,4.75,8.0,2.5
09004292,09,7.5,7.5,7.5
26004293,26,4.5,6.75,5.5
12004294,12,8.75,7.5,6.75
17004295,17,7.0,5.5,2.75
08004296,08,6.25,6.5,4.5
58004297,58,5.25,8.25,6.75
02004298,02,7.0,5.25,5.5
09004299,09,7.5,7.75,4.25
33004300,33,6.75,8.5,7.0
13004301,13,9.75,6.25,4.5
58004302,58,5.25,6.25,4.75
26004303,26,10.0,6.0,6.5
27004304,27,10.0,5.5,5.5
20004305,20,9.5,7.5,3.75
15004306,15,3.25,7.0,7.5
33004307,33,8.75,5.0,6.25
41004308,41,8.75,6.75,8.25
08004309,08,6.25,6.75,5.25
17004310,17,4.0,6.75,4.25
29004311,29,8.25,8.0,6.25
15004312,15,6.0,5.0,5.5
34004313,34,7.25,8.5,4.75
37004314,37,7.5,8.25,6.0
36004315,36,6.25,6.5,6.5
21004316,21,7.0,7.0,4.25
61004317,61,7.75,7.0,5.0
54004318,54,6.25,7.0,1.75
24004319,24,6.25,8.25,4.5
04004320,04,5.75,6.25,4.0
34004321,34,6.5,7.5,5.25
29004322,29,7.0,7.25,4.25
20004323,20,5.25,2.5,4.75
35004324,35,6.0,7.0,6.5
35004325,35,6.25,3.75,6.5
19004326,19,5.0,8.25,2.25
41004327,41,5.25,6.5,9.25
51004328,51,7.5,5.0,5.25
06004329,06,6.5,5.75,4.25
36004330,36,8.5,7.0,2.75
12004331,12,7.25,9.5,3.25
57004332,57,8.25,8.5,5.25
53004333,53,10.0,5.5,6.75
40004334,40,6.25,8.0,5.5
05004335,05,5.0,7.75,2.75
56004336,56,6.0,6.0,7.5
58004337,58,5.0,7.75,5.0
45004338,45,6.25,7.25,3.25
61004339,61,9.75,8.75,3.5
30004340,30,8.5,6.0,3.75
41004341,41,6.25,5.25,4.0
06004342,06,5.5,8.25,7.0
30004343,30,5.75,6.75,3.5
14004344,14,6.25,6.5,3.5
43004345,43,5.25,4.5,4.5
48004346,48,3.75,7.75,6.25
53004347,53,8.0,5.75,4.75
06004348,06,5.25,6.5,5.5
51004349,51,5.5,3.25,3.25
34004350,34,9.5,6.75,5.5
43004351,43,8.75,5.5,6.75
30004352,30,6.5,7.0,5.75
02004353,02,5.25,6.5,4.5
25004354,25,6.0,9.0,9.0
49004355,49,6.0,8.0,4.5
17004356,17,5.75,7.5,6.25
48004357,48,5.25,5.0,2.75
03004358,03,8.25,6.0,5.75
06004359,06,5.5,10.0,4.5
33004360,33,8.25,7.25,4.0
54004361,54,7.5,7.0,6.0
51004362,51,5.25,7.25,5.0
48004363,48,7.25,6.75,4.0
58004364,58,4.75,8.75,6.75
60004365,60,6.5,7.75,8.5
11004366,11,8.25,6.75,5.75
60004367,60,4.0,7.25,3.75
20004368,20,6.25,8.0,7.25
22004369,22,6.5,8.75,6.0
29004370,29,6.0,7.75,3.25
10004371,10,8.75,5.5,2.25
06004372,06,6.25,5.5,5.75
45004373,45,7.25,9.25,6.25
34004374,34,4.75,5.25,5.25
17004375,17,8.5,7.25,5.25
20004376,20,7.0,8.25,6.0
16004377,16,5.75,8.0,5.25
36004378,36,5.0,6.25,5.0
47004379,47,9.5,8.75,8.0
60004380,60,6.0,6.25,3.75
46004381,46,7.25,5.5,4.25
26004382,26,5.75,6.0,7.0
53004383,53,8.5,8.5,5.0
06004384,06,9.0,8.75,6.25
47004385,47,6.25,7.75,8.0
15004386,15,8.25,7.5,5.25
08004387,08,5.75,4.75,6.25
02004388,02,6.75,7.5,6.0
49004389,49,7.0,9.25,7.25
18004390,18,8.75,5.5,4.0
59004391,59,3.75,7.0,4.0
19004392,19,7.5,9.5,3.25
46004393,46,2.25,7.75,7.25
60004394,60,6.25,9.25,3.25
02004395,02,7.0,8.25,3.25
08004396,08,1.5,6.5,5.25
23004397,23,5.5,4.5,3.0
37004398,37,8.25,7.25,7.0
16004399,16,8.25,7.25,6.5
22004400,22,7.5,6.75,0.0
17004401,17,7.0,6.25,4.0
50004402,50,7.5,5.75,6.5
24004403,24,5.75,9.25,7.25
35004404,35,7.75,7.5,6.25
19004405,19,8.5,7.5,4.25
34004406,34,7.75,8.5,7.0
31004407,31,4.75,7.5,3.0
42004408,42,5.0,6.25,3.5
60004409,60,4.75,6.0,3.5
52004410,52,5.0,7.75,9.0
49004411,49,9.0,6.75,7.0
25004412,25,4.25,5.5,8.25
26004413,26,4.75,6.75,6.25
24004414,24,7.25,4.5,6.5
19004415,19,7.25,8.5,0.25
54004416,54,3.5,5.75,4.75
13004417,13,4.75,5.0,8.0
37004418,37,8.25,6.0,5.5
06004419,06,6.75,6.75,4.75
46004420,46,4.25,6.5,8.75
40004421,40,5.75,5.0,5.75
13004422,13,6.25,6.5,2.25
46004423,46,4.75,6.5,10.0
41004424,41,2.75,6.5,1.75
08004425,08,5.25,7.75,7.25
26004426,26,7.75,6.25,4.0
14004427,14,6.0,6.75,6.5
17004428,17,8.0,5.0,4.0
57004429,57,6.25,6.0,4.5
36004430,36,6.5,7.75,6.0
02004431,02,8.5,7.5,6.25
33004432,33,4.0,8.25,3.25
46004433,46,6.25,7.0,6.5
16004434,16,4.25,7.75,5.25
54004435,54,7.5,10.0,8.25
56004436,56,7.0,6.25,5.75
34004437,34,7.0,5.75,5.0
58004438,58,7.5,6.5,6.5
39004439,39,7.5,6.25,6.75
42004440,42,7.25,7.0,6.25
24004441,24,7.75,6.25,5.25
61004442,61,7.0,7.5,8.5
41004443,41,3.75,5.25,3.75
27004444,27,7.5,4.75,3.75
46004445,46,6.5,4.75,3.5
16004446,16,3.5,7.0,3.75
38004447,38,3.5,5.5,9.0
20004448,20,7.5,6.25,0.75
53004449,53,6.0,5.25,5.75
26004450,26,8.0,6.25,2.25
12004451,12,6.25,7.5,5.5
62004452,62,5.25,7.0,10.0
30004453,30,7.0,5.75,4.0
06004454,06,6.25,5.5,4.5
51004455,51,6.0,4.25,5.25
11004456,11,7.5,5.75,5.25
58004457,58,4.75,9.5,5.75
61004458,61,1.25,6.75,5.25
32004459,32,7.0,7.0,8.25
34004460,34,8.0,7.25,5.5
23004461,23,6.25,6.25,7.75
60004462,60,9.0,6.5,5.75
26004463,26,5.5,6.75,4.75
52004464,52,2.75,5.25,5.25
14004465,14,8.0,6.5,2.0
03004466,03,5.25,7.0,5.0
53004467,53,6.25,7.25,4.75
10004468,10,6.75,6.25,5.25
09004469,09,8.75,4.5,5.5
59004470,59,5.5,7.0,4.0
16004471,16,7.5,5.5,4.25
08004472,08,5.75,6.25,10.0
15004473,15,6.0,5.25,7.25
04004474,04,4.5,6.75,8.75
14004475,14,5.0,8.25,1.75
53004476,53,7.25,5.75,10.0
22004477,22,5.5,5.5,2.25
57004478,57,7.0,7.0,9.0
63004479,63,9.0,5.25,8.25
37004480,37,8.0,8.0,7.25
56004481,56,5.5,6.0,5.75
43004482,43,7.75,4.75,2.75
04004483,04,7.5,8.75,5.5
49004484,49,7.0,7.0,4.75
28004485,28,6.0,8.25,4.0
27004486,27,3.25,7.0,6.0
60004487,60,8.75,7.25,8.25
19004488,19,6.25,9.75,6.5
56004489,56,4.75,6.75,4.75
57004490,57,7.0,6.5,3.0
60004491,60,5.5,6.75,6.5
13004492,13,5.5,7.75,5.5
56004493,56,4.75,5.0,6.0
41004494,41,6.75,7.25,5.25
16004495,16,4.5,5.75,4.75
07004496,07,9.0,4.0,3.0
25004497,25,9.75,6.75,5.25
37004498,37,5.75,6.5,10.0
62004499,62,4.25,7.25,5.5
56004500,56,6.5,8.0,4.75
02004501,02,6.0,6.75,6.75
55004502,55,4.5,6.5,3.75
37004503,37,8.5,7.0,4.25
22004504,22,7.75,8.5,1.5
16004505,16,7.25,8.0,4.0
53004506,53,4.75,7.25,7.0
56004507,56,4.25,7.0,4.25
59004508,59,7.0,6.25,5.75
52004509,52,8.5,10.0,6.0
53004510,53,7.75,6.25,4.5
19004511,19,7.0,9.0,3.5
14004512,14,5.75,6.5,4.0
47004513,47,7.5,5.75,3.25
34004514,34,9.75,6.25,5.75
16004515,16,6.25,7.25,8.0
12004516,12,5.0,7.75,3.75
37004517,37,5.0,6.25,7.25
04004518,04,4.75,7.75,2.5
04004519,04,9.0,8.25,4.5
04004520,04,3.25,7.25,2.25
28004521,28,4.75,7.25,8.75
30004522,30,6.5,3.75,7.5
44004523,44,4.25,4.0,5.0
61004524,61,6.75,8.0,7.5
02004525,02,2.5,8.5,8.0
57004526,57,6.25,6.25,3.75
30004527,30,4.75,7.75,4.75
10004528,10,6.75,8.5,6.5
20004529,20,6.75,6.5,7.5
52004530,52,8.5,5.0,3.5
09004531,09,5.25,8.25,6.25
30004532,30,6.75,5.25,9.25
48004533,48,5.75,7.0,6.75
19004534,19,6.5,5.0,4.75
48004535,48,5.0,7.0,6.75
62004536,62,6.75,6.0,1.5
01004537,01,7.25,8.0,4.25
08004538,08,4.25,6.75,8.0
55004539,55,6.0,6.0,9.5
34004540,34,7.0,7.25,8.5
36004541,36,6.5,7.5,3.0
28004542,28,6.75,8.25,5.0
21004543,21,6.25,6.75,7.0
27004544,27,5.75,5.25,9.25
19004545,19,6.75,6.5,4.25
16004546,16,8.25,6.75,3.0
13004547,13,6.25,5.25,5.5
13004548,13,6.25,7.5,7.25
32004549,32,4.5,6.25,6.5
27004550,27,6.0,6.5,3.75
40004551,40,7.5,8.0,5.0
19004552,19,6.25,6.5,9.0
60004553,60,6.0,7.75,3.75
53004554,53,6.5,6.0,7.25
06004555,06,5.25,6.25,4.0
19004556,19,9.0,5.25,7.25
17004557,17,3.0,8.75,6.75
44004558,44,7.0,7.0,8.25
37004559,37,7.5,5.5,3.5
26004560,26,6.75,6.75,7.25
60004561,60,6.75,9.25,6.75
22004562,22,4.25,7.5,5.25
41004563,41,7.5,5.5,7.0
15004564,15,7.5,6.25,4.0
60004565,60,7.0,6.75,4.75
23004566,23,4.0,6.0,3.25
50004567,50,7.5,8.75,6.5
02004568,02,5.0,6.5,7.25
48004569,48,8.5,7.0,4.25
48004570,48,6.5,7.0,3.5
59004571,59,5.0,5.5,7.25
16004572,16,5.5,6.5,5.75
62004573,62,5.25,8.25,4.25
49004574,49,6.0,7.5,6.25
13004575,13,5.5,5.25,5.75
05004576,05,7.75,8.5,5.0
16004577,16,10.0,5.0,7.25
53004578,53,7.5,6.25,6.25
13004579,13,6.5,5.75,5.25
06004580,06,5.75,6.25,5.75
45004581,45,9.0,8.25,5.75
22004582,22,4.0,7.5,6.25
20004583,20,5.75,6.25,7.0
03004584,03,4.25,6.75,5.5
59004585,59,5.5,6.75,2.75
25004586,25,3.0,7.25,5.0
59004587,59,6.5,7.0,4.0
35004588,35,5.25,8.25,4.25
17004589,17,6.25,6.75,4.0
36004590,36,7.0,8.0,7.5
61004591,61,7.25,5.5,4.25
26004592,26,6.0,6.25,5.0
32004593,32,7.5,7.25,5.5
54004594,54,8.75,7.5,3.25
39004595,39,5.75,7.25,3.75
41004596,41,5.75,7.0,6.0
53004597,53,6.5,6.75,3.75
34004598,34,5.75,8.0,6.75
42004599,42,7.75,6.25,6.5
59004600,59,10.0,6.75,2.5
09004601,09,6.0,6.75,4.75
01004602,01,9.5,7.5,4.0
61004603,61,6.25,5.25,3.25
04004604,04,6.5,7.5,6.0
43004605,43,4.75,8.5,7.25
63004606,63,6.25,8.75,8.0
35004607,35,5.75,7.0,5.75
42004608,42,6.0,5.75,6.25
27004609,27,7.0,5.75,5.75
62004610,62,6.5,4.5,7.0
02004611,02,6.0,5.5,7.5
23004612,23,3.25,6.0,5.5
36004613,36,5.5,8.5,6.0
16004614,16,5.5,8.0,4.5
57004615,57,6.5,5.0,4.0
19004616,19,4.5,7.5,0.5
01004617,01,7.25,6.5,6.25
11004618,11,6.75,7.0,5.25
01004619,01,4.0,6.0,5.0
43004620,43,5.25,6.5,5.0
39004621,39,9.5,7.0,7.5
34004622,34,7.0,6.75,5.75
25004623,25,6.25,7.0,3.75
11004624,11,7.0,8.25,10.0
08004625,08,5.25,6.25,7.75
62004626,62,6.25,7.0,3.5
35004627,35,5.5,5.75,6.0
37004628,37,4.75,8.0,7.25
59004629,59,6.5,7.5,8.5
30004630,30,5.5,5.25,3.25
29004631,29,6.25,7.25,7.25
10004632,10,8.0,7.25,6.25
13004633,13,5.5,5.75,1.25
58004634,58,6.0,7.25,6.25
38004635,38,2.75,5.5,6.5
23004636,23,4.75,7.5,8.0
36004637,36,5.25,6.75,4.75
60004638,60,6.75,7.5,6.75
33004639,33,5.0,7.25,4.75
38004640,38,8.25,9.0,7.5
28004641,28,6.5,6.5,5.25
03004642,03,6.25,5.25,4.5
43004643,43,8.25,6.75,8.75
23004644,23,6.0,7.25,4.75
19004645,19,5.0,7.0,6.5
40004646,40,6.5,6.5,5.25
19004647,19,3.5,5.5,7.0
16004648,16,3.75,7.25,6.0
25004649,25,7.0,6.25,4.75
41004650,41,2.75,4.75,7.0
37004651,37,7.5,7.0,5.25
09004652,09,6.75,7.5,4.5
36004653,36,6.25,6.25,2.25
09004654,09,7.25,6.5,6.5
