ma_kh,tuoi,goi_cuoc,khu_vuc,so_thang_su_dung,cuoc_hang_thang,tong_cuoc,so_lan_goi_ho_tro,label
KH04551,49.0,tieu_chuan,Bac,6.0,210.0,1260.0,0.0,0.0
KH04552,59.0,co_ban,Nam,62.0,150.0,9300.0,6.0,0.0
KH04553,45.0,co_ban,Nam,1.0,150.0,150.0,0.0,0.0
KH04554,22.0,co_ban,Nam,9.0,130.0,1170.0,1.0,0.0
KH04555,46.0,tieu_chuan,Trung,34.0,310.0,10540.0,2.0,0.0
KH04556,63.0,tieu_chuan,Bac,24.0,280.0,6720.0,0.0,0.0
KH04557,33.0,co_ban,Nam,66.0,140.0,9240.0,1.0,0.0
KH04558,33.0,tieu_chuan,Nam,25.0,220.0,5500.0,1.0,0.0
KH04559,45.0,tieu_chuan,Nam,5.0,260.0,1300.0,1.0,1.0
KH04560,22.0,co_ban,Nam,11.0,130.0,1430.0,2.0,0.0
KH04561,41.0,co_ban,Bac,11.0,130.0,1430.0,1.0,1.0
KH04562,33.0,tieu_chuan,Nam,33.0,320.0,10560.0,0.0,1.0
KH04563,52.0,tieu_chuan,Bac,16.0,220.0,3520.0,1.0,0.0
KH04564,35.0,tieu_chuan,Trung,15.0,280.0,4200.0,8.0,1.0
KH04565,49.0,co_ban,Bac,3.0,110.0,330.0,0.0,0.0
KH04566,40.0,co_ban,Trung,15.0,120.0,1800.0,0.0,1.0
KH04567,18.0,co_ban,Nam,51.0,130.0,6630.0,3.0,1.0
KH04568,28.0,tieu_chuan,Bac,2.0,260.0,520.0,9.0,1.0
KH04569,44.0,cao_cap,Nam,4.0,440.0,1760.0,1.0,0.0
KH04570,18.0,co_ban,Bac,4.0,130.0,520.0,1.0,0.0
KH04571,43.0,tieu_chuan,Nam,21.0,270.0,5670.0,2.0,1.0
KH04572,23.0,co_ban,Bac,4.0,100.0,400.0,2.0,0.0
KH04573,44.0,cao_cap,Trung,48.0,610.0,29280.0,0.0,0.0
KH04574,43.0,tieu_chuan,Bac,29.0,230.0,6670.0,1.0,1.0
KH04575,24.0,co_ban,Nam,13.0,110.0,1430.0,1.0,1.0
KH04576,34.0,tieu_chuan,Bac,40.0,240.0,9600.0,1.0,0.0
KH04577,32.0,tieu_chuan,Nam,4.0,200.0,800.0,8.0,1.0
KH04578,46.0,tieu_chuan,Bac,27.0,240.0,6480.0,2.0,1.0
KH04579,31.0,tieu_chuan,Bac,120.0,310.0,37200.0,3.0,0.0
KH04580,59.0,co_ban,Bac,32.0,130.0,4160.0,1.0,0.0
KH04581,,cao_cap,Bac,7.0,,4690.0,2.0,0.0
KH04582,32.0,tieu_chuan,Bac,1.0,270.0,270.0,9.0,1.0
KH04583,31.0,tieu_chuan,Trung,22.0,260.0,5720.0,1.0,0.0
KH04584,33.0,tieu_chuan,Bac,23.0,230.0,5290.0,0.0,0.0
KH04585,53.0,co_ban,Trung,3.0,100.0,300.0,6.0,1.0
KH04586,22.0,co_ban,Bac,83.0,110.0,9130.0,0.0,0.0
KH04587,46.0,tieu_chuan,Nam,62.0,260.0,16120.0,2.0,0.0
KH04588,43.0,tieu_chuan,Trung,14.0,,2940.0,8.0,1.0
KH04589,21.0,co_ban,Bac,3.0,140.0,420.0,2.0,1.0
KH04590,18.0,tieu_chuan,Nam,43.0,260.0,11180.0,0.0,0.0
KH04591,52.0,cao_cap,Bac,10.0,470.0,4700.0,2.0,1.0
KH04592,42.0,tieu_chuan,Nam,18.0,230.0,4140.0,1.0,1.0
KH04593,18.0,cao_cap,Trung,42.0,570.0,23940.0,1.0,1.0
KH04594,22.0,tieu_chuan,Nam,1.0,320.0,320.0,0.0,0.0
KH04595,29.0,co_ban,Bac,10.0,110.0,1100.0,1.0,0.0
KH04596,41.0,tieu_chuan,Bac,36.0,270.0,9720.0,0.0,0.0
KH04597,45.0,tieu_chuan,Trung,31.0,250.0,7750.0,5.0,0.0
KH04598,18.0,co_ban,Bac,13.0,120.0,1560.0,2.0,0.0
KH04599,43.0,cao_cap,Nam,75.0,630.0,47250.0,0.0,0.0
KH04600,34.0,cao_cap,Bac,39.0,510.0,19890.0,1.0,1.0
KH04601,35.0,cao_cap,Nam,14.0,430.0,6020.0,0.0,1.0
KH04602,38.0,cao_cap,Trung,41.0,500.0,20500.0,2.0,0.0
KH04603,37.0,tieu_chuan,Bac,63.0,310.0,19530.0,3.0,0.0
KH04604,40.0,tieu_chuan,Nam,13.0,220.0,2860.0,9.0,1.0
KH04605,24.0,tieu_chuan,Nam,19.0,310.0,5890.0,6.0,1.0
KH04606,33.0,tieu_chuan,Bac,19.0,220.0,4180.0,3.0,0.0
KH04607,53.0,cao_cap,Nam,23.0,560.0,12880.0,3.0,1.0
KH04608,35.0,co_ban,Trung,43.0,150.0,6450.0,2.0,0.0
KH04609,36.0,tieu_chuan,Trung,7.0,270.0,1890.0,1.0,1.0
KH04610,35.0,tieu_chuan,Trung,77.0,270.0,20790.0,3.0,0.0
KH04611,23.0,co_ban,Bac,6.0,150.0,900.0,3.0,1.0
KH04612,44.0,co_ban,Nam,14.0,110.0,1540.0,1.0,1.0
KH04613,29.0,co_ban,Bac,6.0,130.0,780.0,10.0,1.0
KH04614,39.0,co_ban,Nam,1.0,110.0,110.0,1.0,0.0
KH04615,51.0,cao_cap,Bac,1.0,490.0,490.0,6.0,1.0
KH04616,43.0,tieu_chuan,Bac,52.0,230.0,11960.0,0.0,0.0
KH04617,20.0,cao_cap,Trung,23.0,610.0,14030.0,2.0,1.0
KH04618,40.0,tieu_chuan,Trung,60.0,280.0,16800.0,0.0,0.0
KH04619,23.0,cao_cap,Bac,19.0,530.0,10070.0,1.0,1.0
KH04620,46.0,co_ban,Bac,30.0,100.0,3000.0,1.0,0.0
KH04621,30.0,co_ban,Nam,15.0,130.0,1950.0,2.0,1.0
KH04622,36.0,tieu_chuan,Trung,1.0,280.0,280.0,4.0,1.0
KH04623,47.0,co_ban,Nam,38.0,,3800.0,1.0,1.0
KH04624,52.0,tieu_chuan,Bac,30.0,290.0,8700.0,0.0,1.0
KH04625,,co_ban,Bac,24.0,130.0,3120.0,1.0,0.0
KH04626,30.0,cao_cap,Nam,26.0,460.0,11960.0,3.0,1.0
KH04627,53.0,co_ban,Bac,27.0,100.0,2700.0,8.0,1.0
KH04628,40.0,tieu_chuan,Bac,2.0,230.0,460.0,1.0,0.0
KH04629,37.0,co_ban,Trung,1.0,150.0,150.0,1.0,1.0
KH04630,49.0,cao_cap,Bac,23.0,640.0,14720.0,2.0,1.0
KH04631,40.0,cao_cap,Nam,74.0,660.0,48840.0,0.0,0.0
KH04632,44.0,tieu_chuan,Nam,11.0,310.0,3410.0,0.0,1.0
KH04633,28.0,co_ban,Bac,63.0,140.0,8820.0,2.0,0.0
KH04634,23.0,tieu_chuan,Nam,75.0,210.0,15750.0,2.0,1.0
KH04635,37.0,cao_cap,Trung,14.0,660.0,9240.0,1.0,0.0
KH04636,36.0,tieu_chuan,Bac,25.0,300.0,7500.0,0.0,0.0
KH04637,27.0,co_ban,Nam,3.0,140.0,420.0,1.0,0.0
KH04638,31.0,tieu_chuan,Nam,5.0,200.0,1000.0,6.0,0.0
KH04639,50.0,co_ban,Bac,29.0,140.0,4060.0,2.0,1.0
KH04640,52.0,co_ban,Bac,5.0,140.0,700.0,1.0,0.0
KH04641,35.0,cao_cap,Nam,57.0,420.0,23940.0,0.0,0.0
KH04642,28.0,cao_cap,Bac,6.0,650.0,3900.0,0.0,0.0
KH04643,45.0,tieu_chuan,Nam,6.0,,1320.0,1.0,0.0
KH04644,29.0,tieu_chuan,Nam,43.0,230.0,9890.0,1.0,0.0
KH04645,49.0,co_ban,Bac,25.0,110.0,2750.0,0.0,0.0
KH04646,39.0,co_ban,Bac,2.0,100.0,200.0,1.0,0.0
KH04647,32.0,co_ban,Trung,21.0,110.0,2310.0,1.0,1.0
KH04648,33.0,co_ban,Nam,61.0,130.0,7930.0,2.0,0.0
KH04649,50.0,co_ban,Trung,8.0,150.0,1200.0,6.0,0.0
KH04650,44.0,cao_cap,Trung,74.0,670.0,49580.0,2.0,0.0
KH04651,32.0,tieu_chuan,Bac,4.0,230.0,920.0,9.0,1.0
KH04652,34.0,co_ban,Trung,3.0,130.0,390.0,3.0,1.0
KH04653,35.0,co_ban,Bac,20.0,120.0,2400.0,2.0,1.0
KH04654,31.0,co_ban,Trung,46.0,130.0,5980.0,0.0,0.0
KH04655,33.0,co_ban,Bac,21.0,100.0,2100.0,1.0,0.0
KH04656,58.0,tieu_chuan,Bac,11.0,290.0,3190.0,1.0,0.0
KH04657,33.0,cao_cap,Trung,29.0,550.0,15950.0,1.0,1.0
KH04658,18.0,co_ban,Bac,18.0,120.0,2160.0,0.0,0.0
KH04659,44.0,tieu_chuan,Nam,60.0,200.0,12000.0,1.0,0.0
KH04660,37.0,tieu_chuan,Bac,51.0,260.0,13260.0,1.0,0.0
KH04661,34.0,tieu_chuan,Nam,10.0,280.0,2800.0,1.0,0.0
KH04662,34.0,tieu_chuan,Bac,8.0,270.0,2160.0,0.0,0.0
KH04663,34.0,cao_cap,Trung,3.0,580.0,1740.0,1.0,0.0
KH04664,37.0,co_ban,Nam,12.0,110.0,1320.0,3.0,0.0
KH04665,34.0,cao_cap,Bac,2.0,510.0,1020.0,3.0,1.0
KH04666,34.0,co_ban,Trung,1.0,130.0,130.0,2.0,1.0
KH04667,33.0,co_ban,Nam,41.0,110.0,4510.0,1.0,0.0
KH04668,52.0,tieu_chuan,Bac,29.0,260.0,7540.0,1.0,0.0
KH04669,45.0,co_ban,Bac,16.0,140.0,2240.0,1.0,1.0
KH04670,39.0,co_ban,Trung,66.0,150.0,9900.0,1.0,1.0
KH04671,27.0,cao_cap,Bac,22.0,470.0,10340.0,6.0,1.0
KH04672,49.0,co_ban,Trung,32.0,150.0,4800.0,0.0,0.0
KH04673,45.0,tieu_chuan,Bac,2.0,310.0,620.0,1.0,0.0
KH04674,42.0,co_ban,Nam,1.0,150.0,150.0,1.0,0.0
KH04675,19.0,co_ban,Bac,2.0,130.0,260.0,1.0,1.0
KH04676,42.0,co_ban,Bac,7.0,120.0,840.0,1.0,0.0
KH04677,52.0,cao_cap,Nam,120.0,430.0,51600.0,0.0,0.0
KH04678,31.0,co_ban,Bac,8.0,140.0,1120.0,0.0,0.0
KH04679,43.0,tieu_chuan,Nam,12.0,240.0,2880.0,8.0,1.0
KH04680,56.0,cao_cap,Bac,32.0,600.0,19200.0,2.0,1.0
KH04681,39.0,co_ban,Nam,18.0,140.0,2520.0,0.0,0.0
KH04682,37.0,co_ban,Trung,5.0,140.0,700.0,0.0,0.0
KH04683,52.0,tieu_chuan,Nam,6.0,210.0,1260.0,2.0,1.0
KH04684,45.0,co_ban,Trung,12.0,150.0,1800.0,1.0,1.0
KH04685,,co_ban,Nam,33.0,150.0,4950.0,1.0,0.0
KH04686,48.0,tieu_chuan,Bac,23.0,270.0,6210.0,0.0,0.0
KH04687,31.0,tieu_chuan,Bac,26.0,220.0,5720.0,1.0,0.0
KH04688,48.0,co_ban,Nam,63.0,100.0,6300.0,1.0,0.0
KH04689,23.0,cao_cap,Nam,14.0,640.0,8960.0,0.0,0.0
KH04690,31.0,co_ban,Bac,22.0,150.0,3300.0,1.0,1.0
KH04691,18.0,cao_cap,Bac,3.0,590.0,1770.0,0.0,0.0
KH04692,44.0,co_ban,Trung,13.0,130.0,1690.0,5.0,0.0
KH04693,18.0,tieu_chuan,Nam,9.0,210.0,1890.0,1.0,0.0
KH04694,47.0,co_ban,Bac,4.0,110.0,440.0,0.0,0.0
KH04695,33.0,co_ban,Nam,59.0,120.0,7080.0,2.0,0.0
KH04696,46.0,tieu_chuan,Bac,43.0,270.0,11610.0,2.0,0.0
KH04697,68.0,cao_cap,Nam,52.0,480.0,24960.0,0.0,0.0
KH04698,36.0,tieu_chuan,Bac,15.0,220.0,3300.0,0.0,0.0
KH04699,36.0,cao_cap,Nam,3.0,520.0,1560.0,0.0,1.0
KH04700,33.0,cao_cap,Nam,16.0,610.0,9760.0,4.0,1.0
KH04701,36.0,co_ban,Bac,17.0,120.0,2040.0,1.0,1.0
KH04702,20.0,cao_cap,Bac,25.0,590.0,14750.0,0.0,0.0
KH04703,35.0,co_ban,Nam,32.0,110.0,3520.0,0.0,0.0
KH04704,43.0,tieu_chuan,Bac,11.0,250.0,2750.0,2.0,1.0
KH04705,31.0,tieu_chuan,Nam,29.0,260.0,7540.0,6.0,1.0
KH04706,55.0,cao_cap,Nam,17.0,640.0,10880.0,1.0,1.0
KH04707,37.0,co_ban,Nam,4.0,120.0,480.0,0.0,0.0
KH04708,61.0,co_ban,Trung,27.0,110.0,2970.0,1.0,1.0
KH04709,26.0,cao_cap,Nam,30.0,620.0,18600.0,8.0,1.0
KH04710,23.0,tieu_chuan,Bac,26.0,320.0,8320.0,3.0,0.0
KH04711,31.0,cao_cap,Trung,52.0,420.0,21840.0,2.0,0.0
KH04712,22.0,tieu_chuan,Bac,2.0,220.0,440.0,11.0,1.0
KH04713,41.0,co_ban,Bac,39.0,150.0,5850.0,1.0,0.0
KH04714,43.0,co_ban,Nam,17.0,110.0,1870.0,8.0,1.0
KH04715,52.0,co_ban,Nam,44.0,140.0,6160.0,0.0,0.0
KH04716,25.0,tieu_chuan,Nam,10.0,290.0,2900.0,2.0,1.0
KH04717,28.0,tieu_chuan,Bac,11.0,270.0,2970.0,5.0,0.0
KH04718,24.0,co_ban,Nam,16.0,130.0,2080.0,1.0,0.0
KH04719,30.0,cao_cap,Bac,17.0,560.0,9520.0,2.0,0.0
KH04720,42.0,tieu_chuan,Nam,4.0,270.0,1080.0,0.0,0.0
KH04721,48.0,cao_cap,Bac,96.0,660.0,63360.0,6.0,1.0
KH04722,33.0,co_ban,Nam,29.0,130.0,3770.0,0.0,0.0
KH04723,45.0,co_ban,Trung,13.0,130.0,1690.0,0.0,0.0
KH04724,36.0,co_ban,Nam,12.0,120.0,1440.0,0.0,1.0
KH04725,36.0,cao_cap,Trung,34.0,640.0,21760.0,5.0,0.0
KH04726,45.0,cao_cap,Bac,8.0,420.0,3360.0,2.0,0.0
KH04727,44.0,tieu_chuan,Trung,10.0,260.0,2600.0,1.0,0.0
KH04728,33.0,tieu_chuan,Nam,27.0,250.0,6750.0,2.0,0.0
KH04729,37.0,co_ban,Nam,6.0,150.0,900.0,1.0,1.0
KH04730,31.0,co_ban,Nam,51.0,140.0,7140.0,3.0,0.0
KH04731,39.0,co_ban,Bac,6.0,100.0,600.0,4.0,1.0
KH04732,47.0,co_ban,Bac,21.0,100.0,2100.0,0.0,0.0
KH04733,41.0,co_ban,Bac,58.0,110.0,6380.0,0.0,0.0
KH04734,41.0,co_ban,Nam,5.0,140.0,700.0,1.0,0.0
KH04735,18.0,cao_cap,Nam,40.0,550.0,22000.0,1.0,0.0
KH04736,47.0,cao_cap,Bac,4.0,470.0,1880.0,2.0,0.0
KH04737,64.0,tieu_chuan,Bac,17.0,310.0,5270.0,1.0,0.0
KH04738,32.0,tieu_chuan,Nam,13.0,280.0,3640.0,0.0,0.0
KH04739,41.0,cao_cap,Bac,1.0,520.0,520.0,1.0,0.0
KH04740,54.0,tieu_chuan,Trung,43.0,260.0,11180.0,1.0,0.0
KH04741,21.0,co_ban,Trung,59.0,140.0,8260.0,0.0,0.0
KH04742,57.0,co_ban,Trung,30.0,140.0,4200.0,0.0,0.0
KH04743,42.0,co_ban,Nam,27.0,120.0,3240.0,1.0,0.0
KH04744,39.0,cao_cap,Nam,54.0,550.0,29700.0,1.0,0.0
KH04745,18.0,co_ban,Trung,21.0,140.0,2940.0,1.0,1.0
KH04746,41.0,cao_cap,Trung,115.0,570.0,65550.0,0.0,0.0
KH04747,52.0,tieu_chuan,Nam,30.0,300.0,9000.0,0.0,0.0
KH04748,31.0,co_ban,Trung,48.0,120.0,5760.0,3.0,0.0
KH04749,51.0,cao_cap,Bac,20.0,500.0,10000.0,10.0,1.0
KH04750,38.0,tieu_chuan,Bac,11.0,210.0,2310.0,2.0,0.0
KH04751,60.0,tieu_chuan,Bac,16.0,280.0,4480.0,1.0,0.0
KH04752,28.0,tieu_chuan,Trung,4.0,,1080.0,0.0,1.0
KH04753,51.0,co_ban,Trung,19.0,110.0,2090.0,0.0,0.0
KH04754,53.0,tieu_chuan,Nam,64.0,290.0,18560.0,2.0,0.0
KH04755,28.0,tieu_chuan,Trung,21.0,300.0,6300.0,1.0,1.0
KH04756,58.0,co_ban,Bac,91.0,120.0,10920.0,0.0,0.0
KH04757,44.0,co_ban,Trung,4.0,110.0,440.0,0.0,1.0
KH04758,40.0,cao_cap,Bac,6.0,540.0,3240.0,6.0,0.0
KH04759,36.0,co_ban,Bac,35.0,120.0,4200.0,1.0,0.0
KH04760,31.0,tieu_chuan,Bac,14.0,290.0,4060.0,1.0,1.0
KH04761,37.0,tieu_chuan,Trung,8.0,250.0,2000.0,0.0,0.0
KH04762,34.0,tieu_chuan,Nam,37.0,260.0,9620.0,2.0,1.0
KH04763,24.0,co_ban,Bac,22.0,110.0,2420.0,1.0,0.0
KH04764,37.0,co_ban,Trung,4.0,110.0,440.0,2.0,1.0
KH04765,32.0,cao_cap,Trung,48.0,510.0,24480.0,0.0,0.0
KH04766,27.0,co_ban,Nam,19.0,120.0,2280.0,0.0,0.0
KH04767,59.0,cao_cap,Nam,20.0,560.0,11200.0,2.0,1.0
KH04768,45.0,cao_cap,Bac,26.0,500.0,13000.0,2.0,1.0
KH04769,39.0,tieu_chuan,Bac,112.0,210.0,23520.0,0.0,0.0
KH04770,46.0,tieu_chuan,Bac,10.0,300.0,3000.0,1.0,0.0
KH04771,40.0,co_ban,Nam,2.0,130.0,260.0,0.0,0.0
KH04772,57.0,co_ban,Nam,12.0,140.0,1680.0,0.0,0.0
KH04773,43.0,cao_cap,Bac,1.0,660.0,660.0,1.0,0.0
KH04774,28.0,co_ban,Bac,1.0,100.0,100.0,2.0,0.0
KH04775,63.0,tieu_chuan,Bac,24.0,230.0,5520.0,0.0,0.0
KH04776,26.0,tieu_chuan,Nam,32.0,230.0,7360.0,2.0,0.0
KH04777,63.0,co_ban,Bac,6.0,100.0,600.0,4.0,0.0
KH04778,33.0,cao_cap,Nam,30.0,580.0,17400.0,1.0,1.0
KH04779,22.0,tieu_chuan,Bac,50.0,230.0,11500.0,1.0,0.0
KH04780,42.0,co_ban,Nam,26.0,130.0,3380.0,8.0,0.0
KH04781,22.0,co_ban,Nam,33.0,140.0,4620.0,1.0,0.0
KH04782,39.0,co_ban,Bac,13.0,150.0,1950.0,1.0,1.0
KH04783,38.0,cao_cap,Bac,23.0,440.0,10120.0,1.0,1.0
KH04784,50.0,tieu_chuan,Nam,35.0,220.0,7700.0,0.0,1.0
KH04785,34.0,tieu_chuan,Nam,37.0,310.0,11470.0,2.0,1.0
KH04786,25.0,tieu_chuan,Nam,23.0,260.0,5980.0,2.0,0.0
KH04787,49.0,tieu_chuan,Bac,7.0,230.0,1610.0,1.0,1.0
KH04788,37.0,cao_cap,Bac,1.0,670.0,670.0,2.0,1.0
KH04789,32.0,co_ban,Trung,1.0,130.0,130.0,7.0,1.0
KH04790,48.0,co_ban,Bac,15.0,130.0,1950.0,0.0,0.0
KH04791,38.0,co_ban,Bac,54.0,100.0,5400.0,1.0,0.0
KH04792,25.0,cao_cap,Nam,31.0,460.0,14260.0,1.0,1.0
KH04793,29.0,tieu_chuan,Bac,9.0,290.0,2610.0,6.0,1.0
KH04794,23.0,co_ban,Bac,42.0,130.0,5460.0,4.0,0.0
KH04795,30.0,tieu_chuan,Bac,21.0,,6510.0,1.0,1.0
KH04796,45.0,tieu_chuan,Trung,17.0,250.0,4250.0,1.0,1.0
KH04797,35.0,cao_cap,Bac,53.0,540.0,28620.0,0.0,0.0
KH04798,36.0,co_ban,Trung,29.0,120.0,3480.0,0.0,0.0
KH04799,23.0,tieu_chuan,Trung,24.0,310.0,7440.0,5.0,1.0
KH04800,43.0,co_ban,Nam,34.0,140.0,4760.0,0.0,1.0
KH04801,29.0,co_ban,Bac,13.0,150.0,1950.0,6.0,0.0
KH04802,34.0,tieu_chuan,Nam,7.0,220.0,1540.0,0.0,0.0
KH04803,18.0,cao_cap,Nam,14.0,540.0,7560.0,0.0,1.0
KH04804,50.0,tieu_chuan,Nam,29.0,300.0,8700.0,3.0,0.0
KH04805,27.0,co_ban,Nam,15.0,110.0,1650.0,1.0,0.0
KH04806,40.0,tieu_chuan,Nam,42.0,230.0,9660.0,0.0,0.0
KH04807,31.0,tieu_chuan,Bac,50.0,310.0,15500.0,1.0,0.0
KH04808,40.0,co_ban,Bac,23.0,140.0,3220.0,1.0,0.0
KH04809,,cao_cap,Trung,36.0,460.0,16560.0,6.0,1.0
KH04810,39.0,co_ban,Nam,17.0,150.0,2550.0,4.0,1.0
KH04811,43.0,co_ban,Bac,18.0,110.0,1980.0,4.0,1.0
KH04812,39.0,tieu_chuan,Nam,1.0,240.0,240.0,9.0,1.0
KH04813,18.0,tieu_chuan,Bac,19.0,310.0,5890.0,12.0,1.0
KH04814,23.0,tieu_chuan,Bac,17.0,220.0,3740.0,3.0,0.0
KH04815,35.0,tieu_chuan,Trung,32.0,300.0,9600.0,1.0,0.0
KH04816,47.0,tieu_chuan,Bac,17.0,230.0,3910.0,0.0,0.0
KH04817,28.0,cao_cap,Trung,22.0,490.0,10780.0,2.0,1.0
KH04818,42.0,co_ban,Bac,13.0,130.0,1690.0,7.0,1.0
KH04819,33.0,co_ban,Nam,16.0,130.0,2080.0,1.0,0.0
KH04820,56.0,co_ban,Trung,9.0,100.0,900.0,0.0,0.0
KH04821,26.0,tieu_chuan,Nam,9.0,250.0,2250.0,0.0,0.0
KH04822,38.0,tieu_chuan,Bac,37.0,240.0,8880.0,1.0,1.0
KH04823,41.0,cao_cap,Bac,10.0,430.0,4300.0,5.0,1.0
KH04824,26.0,tieu_chuan,Bac,51.0,270.0,13770.0,6.0,1.0
KH04825,46.0,cao_cap,Nam,6.0,430.0,2580.0,2.0,0.0
KH04826,37.0,cao_cap,Bac,23.0,590.0,13570.0,1.0,1.0
KH04827,27.0,co_ban,Bac,10.0,160.0,1600.0,3.0,0.0
KH04828,,co_ban,Bac,76.0,150.0,11400.0,3.0,1.0
KH04829,31.0,tieu_chuan,Nam,36.0,250.0,9000.0,2.0,0.0
KH04830,31.0,co_ban,Bac,46.0,100.0,4600.0,1.0,0.0
KH04831,29.0,tieu_chuan,Bac,11.0,280.0,3080.0,3.0,0.0
KH04832,37.0,tieu_chuan,Nam,28.0,320.0,8960.0,1.0,0.0
KH04833,30.0,tieu_chuan,Nam,19.0,260.0,4940.0,8.0,1.0
KH04834,24.0,cao_cap,Nam,74.0,540.0,39960.0,0.0,0.0
KH04835,35.0,tieu_chuan,Nam,22.0,270.0,5940.0,1.0,0.0
KH04836,36.0,co_ban,Bac,63.0,120.0,7560.0,7.0,1.0
KH04837,26.0,co_ban,Nam,98.0,110.0,10780.0,2.0,0.0
KH04838,34.0,tieu_chuan,Bac,23.0,200.0,4600.0,4.0,0.0
KH04839,24.0,tieu_chuan,Bac,58.0,200.0,11600.0,0.0,0.0
KH04840,49.0,tieu_chuan,Nam,30.0,320.0,9600.0,1.0,1.0
KH04841,18.0,cao_cap,Trung,5.0,510.0,2550.0,7.0,1.0
KH04842,37.0,tieu_chuan,Nam,23.0,280.0,6440.0,1.0,0.0
KH04843,52.0,co_ban,Nam,9.0,140.0,1260.0,0.0,0.0
KH04844,52.0,tieu_chuan,Bac,3.0,320.0,960.0,2.0,0.0
KH04845,27.0,tieu_chuan,Nam,4.0,210.0,840.0,6.0,1.0
KH04846,49.0,co_ban,Bac,23.0,130.0,2990.0,6.0,1.0
KH04847,44.0,cao_cap,Bac,40.0,560.0,22400.0,5.0,1.0
KH04848,21.0,tieu_chuan,Trung,16.0,300.0,4800.0,1.0,1.0
KH04849,18.0,co_ban,Bac,1.0,130.0,130.0,1.0,0.0
KH04850,44.0,co_ban,Nam,9.0,140.0,1260.0,0.0,0.0
KH04851,44.0,co_ban,Nam,34.0,120.0,4080.0,1.0,1.0
KH04852,42.0,co_ban,Bac,1.0,130.0,130.0,0.0,0.0
KH04853,45.0,tieu_chuan,Bac,53.0,210.0,11130.0,1.0,0.0
KH04854,33.0,co_ban,Bac,31.0,110.0,3410.0,2.0,0.0
KH04855,44.0,tieu_chuan,Bac,78.0,260.0,20280.0,2.0,0.0
KH04856,32.0,co_ban,Bac,22.0,130.0,2860.0,0.0,0.0
KH04857,45.0,cao_cap,Nam,16.0,490.0,7840.0,0.0,0.0
KH04858,26.0,cao_cap,Bac,29.0,660.0,19140.0,1.0,1.0
KH04859,38.0,co_ban,Trung,74.0,,11100.0,2.0,0.0
KH04860,35.0,co_ban,Nam,1.0,140.0,140.0,0.0,0.0
KH04861,31.0,cao_cap,Bac,33.0,580.0,19140.0,1.0,0.0
KH04862,44.0,tieu_chuan,Nam,17.0,290.0,4930.0,4.0,1.0
KH04863,35.0,cao_cap,Nam,1.0,520.0,520.0,9.0,1.0
KH04864,24.0,co_ban,Nam,7.0,120.0,840.0,1.0,0.0
KH04865,31.0,co_ban,Trung,15.0,110.0,1650.0,4.0,1.0
KH04866,76.0,tieu_chuan,Trung,4.0,300.0,1200.0,2.0,1.0
KH04867,43.0,tieu_chuan,Bac,7.0,200.0,1400.0,2.0,0.0
KH04868,25.0,tieu_chuan,Bac,34.0,310.0,10540.0,0.0,0.0
KH04869,41.0,co_ban,Trung,12.0,130.0,1560.0,1.0,0.0
KH04870,36.0,co_ban,Bac,46.0,120.0,5520.0,1.0,0.0
KH04871,54.0,co_ban,Trung,26.0,140.0,3640.0,1.0,0.0
KH04872,37.0,co_ban,Bac,13.0,100.0,1300.0,0.0,0.0
KH04873,33.0,cao_cap,Bac,9.0,450.0,4050.0,2.0,0.0
KH04874,23.0,co_ban,Bac,18.0,150.0,2700.0,1.0,0.0
KH04875,35.0,co_ban,Bac,13.0,130.0,1690.0,1.0,1.0
KH04876,63.0,co_ban,Trung,24.0,140.0,3360.0,1.0,1.0
KH04877,40.0,tieu_chuan,Bac,4.0,300.0,1200.0,2.0,1.0
KH04878,30.0,co_ban,Nam,4.0,130.0,520.0,1.0,1.0
KH04879,46.0,co_ban,Trung,4.0,140.0,560.0,0.0,1.0
KH04880,,cao_cap,Bac,19.0,480.0,9120.0,0.0,0.0
KH04881,38.0,co_ban,Nam,2.0,110.0,220.0,8.0,1.0
KH04882,42.0,co_ban,Nam,98.0,130.0,12740.0,4.0,0.0
KH04883,47.0,co_ban,Trung,7.0,110.0,770.0,2.0,1.0
KH04884,22.0,cao_cap,Nam,36.0,650.0,23400.0,2.0,1.0
KH04885,42.0,cao_cap,Bac,1.0,610.0,610.0,0.0,0.0
KH04886,31.0,tieu_chuan,Bac,10.0,200.0,2000.0,0.0,0.0
KH04887,18.0,co_ban,Nam,40.0,100.0,4000.0,0.0,0.0
KH04888,61.0,tieu_chuan,Nam,79.0,320.0,25280.0,3.0,0.0
KH04889,42.0,co_ban,Bac,8.0,140.0,1120.0,0.0,0.0
KH04890,31.0,tieu_chuan,Trung,44.0,270.0,11880.0,2.0,0.0
KH04891,45.0,co_ban,Bac,38.0,140.0,5320.0,4.0,0.0
KH04892,63.0,co_ban,Bac,24.0,130.0,3120.0,1.0,0.0
KH04893,44.0,co_ban,Nam,11.0,140.0,1540.0,3.0,1.0
KH04894,30.0,co_ban,Bac,35.0,100.0,3500.0,2.0,0.0
KH04895,18.0,co_ban,Nam,11.0,100.0,1100.0,3.0,0.0
KH04896,39.0,co_ban,Bac,19.0,140.0,2660.0,2.0,0.0
KH04897,35.0,co_ban,Nam,40.0,100.0,4000.0,0.0,0.0
KH04898,23.0,cao_cap,Nam,1.0,480.0,480.0,2.0,0.0
