ma_kh,ngay_dat,gia_tri
KH01405,2025-09-25,114000.0
KH00324,2025-09-25,557000.0
KH00310,2025-09-25,400000.0
KH01973,2025-09-25,141000.0
KH00542,2025-09-25,193000.0
KH01451,2025-09-25,84000.0
KH02110,2025-09-25,107000.0
KH00548,2025-09-25,113000.0
KH00558,2025-09-25,87000.0
KH01851,2025-09-25,236000.0
KH01201,2025-09-25,137000.0
KH02139,2025-09-25,512000.0
KH01984,2025-09-25,515000.0
KH02437,2025-09-25,280000.0
KH01257,2025-09-25,170000.0
KH02497,2025-09-25,348000.0
KH00533,2025-09-25,180000.0
KH02242,2025-09-25,55000.0
KH00250,2025-09-25,44000.0
KH00837,2025-09-25,390000.0
KH01829,2025-09-25,277000.0
KH00574,2025-09-25,203000.0
KH01833,2025-09-25,286000.0
KH02122,2025-09-25,289000.0
KH02360,2025-09-25,461000.0
KH00016,2025-09-25,143000.0
KH00453,2025-09-25,364000.0
KH01183,2025-09-25,190000.0
KH01612,2025-09-25,149000.0
KH01387,2025-09-25,236000.0
KH00224,2025-09-25,74000.0
KH02224,2025-09-25,61000.0
KH00646,2025-09-25,250000.0
KH01544,2025-09-25,50000.0
KH01779,2025-09-25,253000.0
KH01771,2025-09-25,143000.0
KH00359,2025-09-25,121000.0
KH01419,2025-09-25,204000.0
KH00415,2025-09-25,100000.0
KH00487,2025-09-25,352000.0
KH00921,2025-09-25,489000.0
KH02471,2025-09-25,423000.0
KH00022,2025-09-25,102000.0
KH00313,2025-09-25,175000.0
KH00548,2025-09-25,381000.0
KH01481,2025-09-25,236000.0
KH00457,2025-09-25,91000.0
KH00706,2025-09-25,106000.0
KH00056,2025-09-25,289000.0
KH01996,2025-09-25,702000.0
KH02173,2025-09-25,288000.0
KH00478,2025-09-25,658000.0
KH00345,2025-09-25,231000.0
KH02173,2025-09-25,162000.0
KH01382,2025-09-25,85000.0
KH00251,2025-09-25,144000.0
KH02359,2025-09-25,296000.0
KH01601,2025-09-25,1213000.0
KH00009,2025-09-25,45000.0
KH00862,2025-09-26,115000.0
KH01934,2025-09-26,83000.0
KH02238,2025-09-26,95000.0
KH01742,2025-09-26,406000.0
KH02244,2025-09-26,203000.0
KH01285,2025-09-26,188000.0
KH01094,2025-09-26,157000.0
KH00986,2025-09-26,47000.0
KH01056,2025-09-26,125000.0
KH00972,2025-09-26,332000.0
KH01439,2025-09-26,552000.0
KH00460,2025-09-26,81000.0
KH01633,2025-09-26,44000.0
KH01934,2025-09-26,330000.0
KH00834,2025-09-26,532000.0
KH01748,2025-09-26,108000.0
KH00278,2025-09-26,65000.0
KH01066,2025-09-26,62000.0
KH00640,2025-09-26,228000.0
KH01385,2025-09-26,678000.0
KH02330,2025-09-26,736000.0
KH00209,2025-09-26,235000.0
KH01084,2025-09-26,337000.0
KH01803,2025-09-26,96000.0
KH00074,2025-09-26,614000.0
KH01104,2025-09-26,993000.0
KH00657,2025-09-26,359000.0
KH00681,2025-09-26,2624000.0
KH01410,2025-09-26,86000.0
KH01507,2025-09-26,1276000.0
KH00933,2025-09-26,80000.0
KH00698,2025-09-26,455000.0
KH02096,2025-09-26,54000.0
KH00012,2025-09-26,395000.0
KH01973,2025-09-26,196000.0
KH02355,2025-09-26,188000.0
KH02292,2025-09-26,175000.0
KH01381,2025-09-26,293000.0
KH00611,2025-09-26,141000.0
KH02267,2025-09-26,148000.0
KH00645,2025-09-26,77000.0
KH02211,2025-09-26,45000.0
KH01067,2025-09-26,39000.0
KH00556,2025-09-26,37000.0
KH01798,2025-09-26,340000.0
KH00187,2025-09-26,192000.0
KH00500,2025-09-26,111000.0
KH02397,2025-09-26,162000.0
KH02248,2025-09-26,148000.0
KH02095,2025-09-26,66000.0
KH01575,2025-09-26,559000.0
KH00491,2025-09-26,36000.0
KH01620,2025-09-26,183000.0
KH02465,2025-09-26,882000.0
KH00781,2025-09-26,299000.0
KH00516,2025-09-26,424000.0
KH00720,2025-09-26,78000.0
KH01999,2025-09-26,96000.0
KH02456,2025-09-26,130000.0
KH01731,2025-09-26,138000.0
KH01678,2025-09-26,142000.0
KH01891,2025-09-26,1054000.0
KH02270,2025-09-26,240000.0
KH02207,2025-09-26,228000.0
KH01419,2025-09-26,472000.0
KH00860,2025-09-26,297000.0
KH00694,2025-09-26,1168000.0
KH01212,2025-09-26,213000.0
KH00499,2025-09-26,168000.0
KH00075,2025-09-26,352000.0
KH01337,2025-09-26,280000.0
KH02019,2025-09-26,211000.0
KH00234,2025-09-26,220000.0
KH01791,2025-09-26,572000.0
KH00258,2025-09-26,272000.0
KH01380,2025-09-26,99000.0
KH01481,2025-09-26,104000.0
KH00924,2025-09-26,31000.0
KH01838,2025-09-26,34000.0
KH00261,2025-09-26,183000.0
KH00299,2025-09-26,56000.0
KH00467,2025-09-26,156000.0
KH01526,2025-09-26,114000.0
KH01180,2025-09-26,94000.0
KH00920,2025-09-26,188000.0
KH00852,2025-09-26,476000.0
KH02488,2025-09-26,201000.0
KH01538,2025-09-26,117000.0
KH02140,2025-09-26,85000.0
KH01381,2025-09-26,62000.0
KH00606,2025-09-26,163000.0
KH02481,2025-09-26,790000.0
KH00404,2025-09-26,193000.0
KH00576,2025-09-26,113000.0
KH01071,2025-09-26,220000.0
KH01537,2025-09-26,236000.0
KH01274,2025-09-26,89000.0
KH00954,2025-09-26,144000.0
KH01128,2025-09-26,1034000.0
KH01608,2025-09-26,255000.0
KH00943,2025-09-26,56000.0
KH01778,2025-09-26,131000.0
KH00354,2025-09-27,197000.0
KH00761,2025-09-27,267000.0
KH00833,2025-09-27,233000.0
KH00699,2025-09-27,249000.0
KH01481,2025-09-27,195000.0
KH00986,2025-09-27,657000.0
KH02061,2025-09-27,218000.0
KH02408,2025-09-27,532000.0
KH01643,2025-09-27,533000.0
KH00682,2025-09-27,685000.0
KH00647,2025-09-27,463000.0
KH00953,2025-09-27,126000.0
KH01779,2025-09-27,445000.0
KH00125,2025-09-27,105000.0
KH00132,2025-09-27,103000.0
KH00963,2025-09-27,391000.0
KH01006,2025-09-27,159000.0
KH02118,2025-09-27,306000.0
KH01677,2025-09-27,286000.0
KH01206,2025-09-27,69000.0
KH02356,2025-09-27,194000.0
KH02067,2025-09-27,710000.0
KH01388,2025-09-27,76000.0
KH01520,2025-09-27,204000.0
KH01231,2025-09-27,125000.0
KH01361,2025-09-27,18000.0
KH00327,2025-09-27,136000.0
KH01573,2025-09-27,169000.0
KH00327,2025-09-27,352000.0
KH00500,2025-09-27,252000.0
KH01669,2025-09-27,472000.0
KH00388,2025-09-27,406000.0
KH00644,2025-09-27,331000.0
KH00803,2025-09-27,560000.0
KH00497,2025-09-27,110000.0
KH00519,2025-09-27,234000.0
KH02016,2025-09-27,476000.0
KH02208,2025-09-27,279000.0
KH00535,2025-09-27,800000.0
KH02179,2025-09-27,177000.0
KH01732,2025-09-27,37000.0
KH00055,2025-09-27,153000.0
KH01651,2025-09-27,459000.0
KH02221,2025-09-27,130000.0
KH02176,2025-09-27,259000.0
KH01972,2025-09-27,147000.0
KH00890,2025-09-27,97000.0
KH00591,2025-09-27,476000.0
KH01214,2025-09-27,35000.0
KH01728,2025-09-27,106000.0
KH02087,2025-09-27,358000.0
KH00337,2025-09-27,146000.0
KH01137,2025-09-27,323000.0
KH00149,2025-09-27,1232000.0
KH02164,2025-09-27,171000.0
KH02218,2025-09-27,55000.0
KH00646,2025-09-27,283000.0
KH02036,2025-09-27,160000.0
KH01776,2025-09-27,178000.0
KH01593,2025-09-27,376000.0
KH02448,2025-09-27,138000.0
KH00707,2025-09-27,391000.0
KH00769,2025-09-27,90000.0
KH00306,2025-09-27,267000.0
KH00273,2025-09-27,264000.0
KH00888,2025-09-27,177000.0
KH01049,2025-09-27,348000.0
KH01410,2025-09-27,156000.0
KH00165,2025-09-27,136000.0
KH00546,2025-09-27,553000.0
KH01932,2025-09-27,201000.0
KH02323,2025-09-27,507000.0
KH01747,2025-09-27,215000.0
KH02286,2025-09-27,314000.0
KH02444,2025-09-27,283000.0
KH01706,2025-09-27,38000.0
KH01725,2025-09-27,333000.0
KH02365,2025-09-27,340000.0
KH00054,2025-09-28,361000.0
KH01093,2025-09-28,755000.0
KH01480,2025-09-28,193000.0
KH02311,2025-09-28,337000.0
KH01173,2025-09-28,398000.0
KH00002,2025-09-28,249000.0
KH02140,2025-09-28,173000.0
KH00948,2025-09-28,879000.0
KH02247,2025-09-28,152000.0
KH00560,2025-09-28,363000.0
KH01967,2025-09-28,1486000.0
KH01633,2025-09-28,210000.0
KH01932,2025-09-28,122000.0
KH02036,2025-09-28,107000.0
KH00086,2025-09-28,303000.0
KH00825,2025-09-28,685000.0
KH02426,2025-09-28,399000.0
KH00293,2025-09-28,108000.0
KH00923,2025-09-28,1155000.0
KH02467,2025-09-28,391000.0
KH02279,2025-09-28,68000.0
KH00970,2025-09-28,62000.0
KH02251,2025-09-28,129000.0
KH01061,2025-09-28,59000.0
KH00311,2025-09-28,67000.0
KH00209,2025-09-28,211000.0
KH00546,2025-09-28,370000.0
KH01028,2025-09-28,275000.0
KH00364,2025-09-28,418000.0
KH02483,2025-09-28,255000.0
KH01271,2025-09-28,432000.0
KH00232,2025-09-28,260000.0
KH00648,2025-09-28,146000.0
KH01335,2025-09-28,202000.0
KH00921,2025-09-28,152000.0
KH02264,2025-09-28,112000.0
KH02228,2025-09-28,139000.0
KH00012,2025-09-28,120000.0
KH01465,2025-09-28,228000.0
KH00583,2025-09-28,336000.0
KH00498,2025-09-28,249000.0
KH01478,2025-09-28,127000.0
KH00868,2025-09-28,456000.0
KH01433,2025-09-28,153000.0
KH00229,2025-09-28,1076000.0
KH00622,2025-09-28,388000.0
KH00042,2025-09-28,111000.0
KH01528,2025-09-28,136000.0
KH02164,2025-09-28,266000.0
KH00673,2025-09-28,511000.0
KH00711,2025-09-28,200000.0
KH01879,2025-09-28,111000.0
KH01127,2025-09-28,265000.0
KH01937,2025-09-28,59000.0
KH01080,2025-09-28,180000.0
KH01401,2025-09-28,722000.0
KH01402,2025-09-28,293000.0
KH00228,2025-09-28,118000.0
KH00825,2025-09-28,314000.0
KH01669,2025-09-28,406000.0
KH01403,2025-09-28,319000.0
KH01012,2025-09-28,298000.0
KH01808,2025-09-28,482000.0
KH02031,2025-09-28,145000.0
KH01855,2025-09-28,176000.0
KH00747,2025-09-28,126000.0
KH00612,2025-09-28,160000.0
KH02301,2025-09-28,152000.0
KH01961,2025-09-28,763000.0
KH00499,2025-09-28,222000.0
KH02058,2025-09-28,158000.0
KH01281,2025-09-28,187000.0
KH02076,2025-09-28,599000.0
KH01982,2025-09-28,274000.0
KH02176,2025-09-28,339000.0
KH01701,2025-09-28,156000.0
KH01357,2025-09-28,117000.0
KH00177,2025-09-28,198000.0
KH01694,2025-09-28,284000.0
KH01055,2025-09-28,977000.0
KH02061,2025-09-28,244000.0
KH00856,2025-09-28,135000.0
KH01780,2025-09-28,91000.0
KH01376,2025-09-28,270000.0
KH02247,2025-09-28,498000.0
KH01335,2025-09-29,569000.0
KH02118,2025-09-29,237000.0
KH01891,2025-09-29,197000.0
KH02072,2025-09-29,569000.0
KH01736,2025-09-29,210000.0
KH01450,2025-09-29,392000.0
KH00750,2025-09-29,254000.0
KH01740,2025-09-29,385000.0
KH01877,2025-09-29,558000.0
KH00574,2025-09-29,105000.0
KH01315,2025-09-29,99000.0
KH00671,2025-09-29,226000.0
KH01209,2025-09-29,154000.0
KH01667,2025-09-29,714000.0
KH01254,2025-09-29,88000.0
KH00564,2025-09-29,107000.0
KH00232,2025-09-29,460000.0
KH01546,2025-09-29,116000.0
KH00636,2025-09-29,111000.0
KH01495,2025-09-29,73000.0
KH01352,2025-09-29,404000.0
KH02304,2025-09-29,78000.0
KH00540,2025-09-29,70000.0
KH01965,2025-09-29,117000.0
KH02413,2025-09-29,112000.0
KH01379,2025-09-29,82000.0
KH01484,2025-09-29,191000.0
KH01022,2025-09-29,233000.0
KH00886,2025-09-29,395000.0
KH01851,2025-09-29,185000.0
KH01122,2025-09-29,461000.0
KH02189,2025-09-29,463000.0
KH01455,2025-09-29,498000.0
KH01021,2025-09-29,409000.0
KH00868,2025-09-29,503000.0
KH00231,2025-09-29,91000.0
KH00116,2025-09-29,116000.0
KH00887,2025-09-29,345000.0
KH01702,2025-09-29,888000.0
KH00308,2025-09-29,119000.0
KH00766,2025-09-29,180000.0
KH01759,2025-09-29,674000.0
KH00358,2025-09-29,153000.0
KH00935,2025-09-29,176000.0
KH01677,2025-09-29,98000.0
KH01264,2025-09-29,487000.0
KH00266,2025-09-29,117000.0
KH00368,2025-09-29,376000.0
KH00335,2025-09-29,242000.0
KH00404,2025-09-29,396000.0
KH02259,2025-09-29,142000.0
KH01046,2025-09-29,454000.0
KH00233,2025-09-29,739000.0
KH00645,2025-09-29,105000.0
KH01129,2025-09-29,380000.0
KH00555,2025-09-29,161000.0
KH00959,2025-09-29,59000.0
KH00920,2025-09-29,256000.0
KH02176,2025-09-29,185000.0
KH00083,2025-09-29,94000.0
KH02321,2025-09-29,306000.0
KH02069,2025-09-29,206000.0
KH00209,2025-09-29,241000.0
KH01691,2025-09-29,112000.0
KH00972,2025-09-29,608000.0
KH01100,2025-09-29,644000.0
KH00678,2025-09-29,58000.0
KH02098,2025-09-29,625000.0
KH00458,2025-09-29,207000.0
KH00199,2025-09-29,600000.0
KH00921,2025-09-29,883000.0
KH01752,2025-09-29,259000.0
KH01705,2025-09-29,70000.0
KH01355,2025-09-29,140000.0
KH00014,2025-09-29,135000.0
KH01159,2025-09-29,117000.0
KH00368,2025-09-29,144000.0
KH01751,2025-09-29,144000.0
KH00941,2025-09-29,375000.0
KH00338,2025-09-29,1341000.0
KH01373,2025-09-29,286000.0
KH01897,2025-09-29,107000.0
KH02070,2025-09-29,184000.0
KH00245,2025-09-29,83000.0
KH00099,2025-09-29,152000.0
KH00848,2025-09-29,121000.0
KH00681,2025-09-29,72000.0
KH02278,2025-09-29,145000.0
KH01465,2025-09-29,1148000.0
KH01325,2025-09-29,242000.0
KH02294,2025-09-29,153000.0
KH01390,2025-09-30,98000.0
KH01479,2025-09-30,830000.0
KH00578,2025-09-30,54000.0
KH00062,2025-09-30,538000.0
KH00773,2025-09-30,313000.0
KH02145,2025-09-30,486000.0
KH00033,2025-09-30,245000.0
KH00060,2025-09-30,1343000.0
KH01180,2025-09-30,581000.0
KH00402,2025-09-30,219000.0
KH00386,2025-09-30,45000.0
KH00434,2025-09-30,176000.0
KH00143,2025-09-30,124000.0
KH00086,2025-09-30,44000.0
KH00360,2025-09-30,127000.0
KH02388,2025-09-30,216000.0
KH01827,2025-09-30,142000.0
KH00420,2025-09-30,331000.0
KH01231,2025-09-30,222000.0
KH00167,2025-09-30,58000.0
KH01881,2025-09-30,212000.0
KH02482,2025-09-30,106000.0
KH02265,2025-09-30,56000.0
KH01516,2025-09-30,480000.0
KH00445,2025-09-30,51000.0
KH01941,2025-09-30,274000.0
KH02454,2025-09-30,575000.0
KH02313,2025-09-30,577000.0
KH02430,2025-09-30,360000.0
KH00514,2025-09-30,412000.0
KH01984,2025-09-30,320000.0
KH01437,2025-09-30,325000.0
KH01711,2025-09-30,356000.0
KH00574,2025-09-30,236000.0
KH01313,2025-09-30,118000.0
KH02174,2025-09-30,295000.0
KH00308,2025-09-30,482000.0
KH01760,2025-09-30,105000.0
KH01413,2025-09-30,203000.0
KH00075,2025-09-30,430000.0
KH00974,2025-09-30,203000.0
KH01371,2025-09-30,279000.0
KH00844,2025-09-30,958000.0
KH01525,2025-09-30,124000.0
KH01539,2025-09-30,271000.0
KH01529,2025-09-30,170000.0
KH01727,2025-09-30,130000.0
KH01061,2025-09-30,513000.0
KH00657,2025-09-30,644000.0
KH01852,2025-09-30,128000.0
KH00863,2025-09-30,187000.0
KH01862,2025-09-30,187000.0
KH01963,2025-09-30,198000.0
KH00635,2025-09-30,250000.0
KH01195,2025-09-30,584000.0
KH00014,2025-09-30,444000.0
KH02362,2025-09-30,212000.0
KH02495,2025-09-30,168000.0
KH02381,2025-09-30,80000.0
KH01220,2025-09-30,96000.0
KH01214,2025-09-30,35000.0
KH01791,2025-09-30,145000.0
KH01815,2025-09-30,219000.0
KH02208,2025-09-30,97000.0
KH02358,2025-09-30,117000.0
KH01860,2025-09-30,184000.0
KH01792,2025-09-30,67000.0
KH02229,2025-09-30,377000.0
KH00878,2025-09-30,711000.0
KH02477,2025-09-30,74000.0
KH00488,2025-09-30,533000.0
KH01942,2025-09-30,160000.0
KH01359,2025-09-30,181000.0
KH01778,2025-09-30,92000.0
KH00909,2025-09-30,224000.0
KH01826,2025-09-30,131000.0
KH02324,2025-09-30,929000.0
KH01137,2025-09-30,180000.0
KH01329,2025-09-30,185000.0
KH01142,2025-09-30,168000.0
KH01808,2025-09-30,312000.0
KH01911,2025-09-30,240000.0
KH01130,2025-09-30,142000.0
KH01258,2025-09-30,338000.0
KH01443,2025-09-30,57000.0
KH02311,2025-09-30,159000.0
KH01425,2025-10-01,256000.0
KH00118,2025-10-01,443000.0
KH00266,2025-10-01,120000.0
KH01605,2025-10-01,107000.0
KH00718,2025-10-01,128000.0
KH02212,2025-10-01,134000.0
KH01937,2025-10-01,110000.0
KH00506,2025-10-01,126000.0
KH00910,2025-10-01,185000.0
KH00654,2025-10-01,91000.0
KH01237,2025-10-01,152000.0
KH00539,2025-10-01,234000.0
KH02166,2025-10-01,315000.0
KH00141,2025-10-01,67000.0
KH01058,2025-10-01,169000.0
KH00921,2025-10-01,188000.0
KH02114,2025-10-01,205000.0
KH02076,2025-10-01,253000.0
KH02131,2025-10-01,233000.0
KH01735,2025-10-01,167000.0
KH02374,2025-10-01,113000.0
KH01595,2025-10-01,71000.0
KH00887,2025-10-01,49000.0
KH00901,2025-10-01,257000.0
KH00910,2025-10-01,165000.0
KH01825,2025-10-01,87000.0
KH02181,2025-10-01,148000.0
KH02110,2025-10-01,450000.0
KH00052,2025-10-01,132000.0
KH00136,2025-10-01,91000.0
KH00446,2025-10-01,335000.0
KH00179,2025-10-01,260000.0
KH00324,2025-10-01,136000.0
KH00538,2025-10-01,611000.0
KH01639,2025-10-01,406000.0
KH00397,2025-10-01,313000.0
KH00424,2025-10-01,131000.0
KH00307,2025-10-01,86000.0
KH01826,2025-10-01,156000.0
KH00976,2025-10-01,148000.0
KH01256,2025-10-01,596000.0
KH01755,2025-10-01,131000.0
KH00281,2025-10-01,650000.0
KH02401,2025-10-01,106000.0
KH01770,2025-10-01,420000.0
KH00695,2025-10-01,80000.0
KH02118,2025-10-01,134000.0
KH00487,2025-10-01,316000.0
KH01512,2025-10-01,63000.0
KH01437,2025-10-01,97000.0
KH01833,2025-10-01,470000.0
KH00852,2025-10-01,235000.0
KH00205,2025-10-01,617000.0
KH00453,2025-10-01,269000.0
KH00751,2025-10-01,399000.0
KH00324,2025-10-01,386000.0
KH00825,2025-10-01,155000.0
KH02152,2025-10-01,123000.0
KH01335,2025-10-01,169000.0
KH01463,2025-10-01,450000.0
KH01770,2025-10-01,148000.0
KH02479,2025-10-01,259000.0
KH01499,2025-10-01,173000.0
KH00646,2025-10-01,201000.0
KH00365,2025-10-01,500000.0
KH01351,2025-10-01,152000.0
KH00559,2025-10-01,222000.0
KH00244,2025-10-01,122000.0
KH00104,2025-10-01,259000.0
KH00963,2025-10-01,290000.0
KH01282,2025-10-01,948000.0
KH02265,2025-10-01,144000.0
KH00644,2025-10-01,982000.0
KH02284,2025-10-01,155000.0
KH00014,2025-10-01,280000.0
KH00485,2025-10-01,165000.0
KH00546,2025-10-01,447000.0
KH02099,2025-10-01,308000.0
KH00471,2025-10-01,479000.0
KH00115,2025-10-01,105000.0
KH00266,2025-10-01,983000.0
KH01491,2025-10-01,152000.0
KH00564,2025-10-01,130000.0
KH02078,2025-10-01,311000.0
KH00142,2025-10-01,331000.0
KH02189,2025-10-01,128000.0
KH02453,2025-10-01,36000.0
KH00860,2025-10-01,73000.0
KH01673,2025-10-01,120000.0
KH00013,2025-10-02,563000.0
KH00271,2025-10-02,175000.0
KH02355,2025-10-02,67000.0
KH02405,2025-10-02,167000.0
KH02247,2025-10-02,303000.0
KH02076,2025-10-02,280000.0
KH00793,2025-10-02,413000.0
KH00815,2025-10-02,397000.0
KH01826,2025-10-02,184000.0
KH01062,2025-10-02,64000.0
KH00848,2025-10-02,360000.0
KH01269,2025-10-02,1708000.0
KH01661,2025-10-02,94000.0
KH01559,2025-10-02,612000.0
KH02265,2025-10-02,255000.0
KH01220,2025-10-02,324000.0
KH02187,2025-10-02,36000.0
KH00668,2025-10-02,141000.0
KH00673,2025-10-02,271000.0
KH00543,2025-10-02,103000.0
KH01493,2025-10-02,242000.0
KH02301,2025-10-02,140000.0
KH02498,2025-10-02,388000.0
KH01701,2025-10-02,112000.0
KH02270,2025-10-02,301000.0
KH01346,2025-10-02,141000.0
KH02396,2025-10-02,157000.0
KH01393,2025-10-02,197000.0
KH00203,2025-10-02,181000.0
KH01856,2025-10-02,439000.0
KH02444,2025-10-02,358000.0
KH01836,2025-10-02,913000.0
KH00136,2025-10-02,19000.0
KH02292,2025-10-02,92000.0
KH00326,2025-10-02,94000.0
KH00447,2025-10-02,238000.0
KH02014,2025-10-02,536000.0
KH00910,2025-10-02,106000.0
KH00789,2025-10-02,271000.0
KH02445,2025-10-02,291000.0
KH02045,2025-10-02,222000.0
KH01394,2025-10-02,431000.0
KH01125,2025-10-02,14000.0
KH02087,2025-10-02,160000.0
KH00324,2025-10-02,219000.0
KH00364,2025-10-02,2133000.0
KH02292,2025-10-02,386000.0
KH00874,2025-10-02,119000.0
KH01442,2025-10-02,644000.0
KH02099,2025-10-02,88000.0
KH00873,2025-10-02,122000.0
KH01493,2025-10-02,251000.0
KH02050,2025-10-02,269000.0
KH00392,2025-10-02,49000.0
KH01605,2025-10-02,209000.0
KH01903,2025-10-02,45000.0
KH01415,2025-10-02,184000.0
KH00215,2025-10-02,86000.0
KH01028,2025-10-02,153000.0
KH02305,2025-10-02,161000.0
KH01824,2025-10-02,181000.0
KH01605,2025-10-02,65000.0
KH01072,2025-10-02,131000.0
KH00481,2025-10-02,367000.0
KH00955,2025-10-02,49000.0
KH01443,2025-10-02,470000.0
KH02129,2025-10-02,45000.0
KH00183,2025-10-02,108000.0
KH02258,2025-10-02,159000.0
KH01915,2025-10-02,46000.0
KH00500,2025-10-02,57000.0
KH02148,2025-10-02,62000.0
KH02268,2025-10-02,191000.0
KH02144,2025-10-02,566000.0
KH00464,2025-10-02,173000.0
KH00478,2025-10-02,635000.0
KH01017,2025-10-02,108000.0
KH00237,2025-10-02,125000.0
KH00018,2025-10-02,898000.0
KH01322,2025-10-02,250000.0
KH01420,2025-10-02,151000.0
KH02328,2025-10-02,245000.0
KH00253,2025-10-03,372000.0
KH01647,2025-10-03,417000.0
KH00656,2025-10-03,80000.0
KH02284,2025-10-03,324000.0
KH01185,2025-10-03,111000.0
KH00675,2025-10-03,198000.0
KH02359,2025-10-03,109000.0
KH01322,2025-10-03,233000.0
KH01113,2025-10-03,114000.0
KH01934,2025-10-03,39000.0
KH00678,2025-10-03,215000.0
KH00384,2025-10-03,63000.0
KH01353,2025-10-03,339000.0
KH00365,2025-10-03,134000.0
KH00005,2025-10-03,189000.0
KH02019,2025-10-03,146000.0
KH01982,2025-10-03,445000.0
KH00188,2025-10-03,108000.0
KH00430,2025-10-03,204000.0
KH01740,2025-10-03,186000.0
KH00849,2025-10-03,190000.0
KH02353,2025-10-03,472000.0
KH01134,2025-10-03,185000.0
KH00388,2025-10-03,165000.0
KH01353,2025-10-03,75000.0
KH01891,2025-10-03,690000.0
KH00300,2025-10-03,147000.0
KH01587,2025-10-03,457000.0
KH00904,2025-10-03,156000.0
KH00315,2025-10-03,209000.0
KH01857,2025-10-03,199000.0
KH00170,2025-10-03,338000.0
KH00101,2025-10-03,130000.0
KH01643,2025-10-03,41000.0
KH02227,2025-10-03,116000.0
KH00392,2025-10-03,143000.0
KH02141,2025-10-03,243000.0
KH02060,2025-10-03,292000.0
KH02344,2025-10-03,329000.0
KH01421,2025-10-03,148000.0
KH02430,2025-10-03,459000.0
KH00428,2025-10-03,283000.0
KH00963,2025-10-03,245000.0
KH01595,2025-10-03,70000.0
KH01078,2025-10-03,121000.0
KH00610,2025-10-03,298000.0
KH01865,2025-10-03,643000.0
KH02131,2025-10-03,319000.0
KH01533,2025-10-03,142000.0
KH00432,2025-10-03,391000.0
KH02032,2025-10-03,145000.0
KH00722,2025-10-03,143000.0
KH02228,2025-10-03,251000.0
KH00292,2025-10-03,129000.0
KH00595,2025-10-03,156000.0
KH01777,2025-10-03,81000.0
KH02404,2025-10-03,136000.0
KH00872,2025-10-03,111000.0
KH01284,2025-10-03,208000.0
KH02345,2025-10-03,294000.0
KH01322,2025-10-03,245000.0
KH00552,2025-10-03,142000.0
KH01851,2025-10-03,279000.0
KH02408,2025-10-03,2318000.0
KH00144,2025-10-03,335000.0
KH01159,2025-10-03,52000.0
KH02281,2025-10-03,116000.0
KH01273,2025-10-03,266000.0
KH00785,2025-10-03,423000.0
KH01597,2025-10-03,148000.0
KH02155,2025-10-03,524000.0
KH01577,2025-10-03,131000.0
KH02023,2025-10-03,270000.0
KH00032,2025-10-03,337000.0
KH00821,2025-10-03,213000.0
KH00247,2025-10-03,211000.0
KH00796,2025-10-03,418000.0
KH01125,2025-10-03,296000.0
KH01857,2025-10-03,48000.0
KH01791,2025-10-03,94000.0
KH01531,2025-10-03,129000.0
KH02197,2025-10-03,78000.0
KH01866,2025-10-03,759000.0
KH02138,2025-10-03,304000.0
KH01569,2025-10-03,91000.0
KH00671,2025-10-03,211000.0
KH00627,2025-10-03,29000.0
KH02339,2025-10-03,122000.0
KH00287,2025-10-04,1016000.0
KH02100,2025-10-04,160000.0
KH01484,2025-10-04,131000.0
KH00522,2025-10-04,166000.0
KH02183,2025-10-04,160000.0
KH02452,2025-10-04,373000.0
KH01893,2025-10-04,141000.0
KH01955,2025-10-04,236000.0
KH00004,2025-10-04,153000.0
KH01443,2025-10-04,221000.0
KH00868,2025-10-04,121000.0
KH01413,2025-10-04,178000.0
KH01110,2025-10-04,510000.0
KH01473,2025-10-04,590000.0
KH02190,2025-10-04,493000.0
KH00372,2025-10-04,170000.0
KH01044,2025-10-04,236000.0
KH01454,2025-10-04,68000.0
KH01392,2025-10-04,1377000.0
KH02386,2025-10-04,247000.0
KH01557,2025-10-04,360000.0
KH00823,2025-10-04,46000.0
KH01863,2025-10-04,44000.0
KH00850,2025-10-04,918000.0
KH01963,2025-10-04,66000.0
KH02133,2025-10-04,140000.0
KH01748,2025-10-04,82000.0
KH01811,2025-10-04,292000.0
KH00194,2025-10-04,229000.0
KH00012,2025-10-04,154000.0
KH00509,2025-10-04,281000.0
KH00335,2025-10-04,216000.0
KH00168,2025-10-04,556000.0
KH00503,2025-10-04,132000.0
KH01595,2025-10-04,227000.0
KH01727,2025-10-04,110000.0
